,ID ANUNCIIO,FUENTE INFO,FECHA INICIO ANFITRION,TASA DE RESPUESTA,SUPERANFITRION,CANTIDAD TOTAL ANUNCIOS,LONGITUD,TIPO DE CUARTO,BAÑOS,CAMAS,PRECIO,NOCHES MAXIMAS,MAXIMO NOCHES MINIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 90D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 30D,PUNTAJE PRECISION,PUNTAJE CHECKIN,PUNTAJE UBICACION,RESERVA INSTANTANEA,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION COMPARTIDA
2063,1075202144039142854,city scrape,2019-07-05,88%,f,377,6.14656,Entire home/apt,1.0,1.0,$96.00,365,4,999,999.0,26,27,0,0,,,,t,175,0
2064,1075213367119357162,city scrape,2019-07-05,88%,f,377,6.14871,Entire home/apt,1.0,1.0,$180.00,365,4,999,999.0,0,10,0,0,,,,t,175,0
2065,1075244553168793966,city scrape,2019-07-05,88%,f,377,6.14826,Entire home/apt,1.0,2.0,$264.00,365,4,999,999.0,0,0,1,0,5.0,3.0,5.0,t,175,0
2066,1075259827988347204,previous scrape,2019-07-05,88%,f,377,6.14796,Entire home/apt,,,,365,4,999,999.0,26,27,0,0,,,,t,175,0
2067,1075260928330248388,city scrape,2019-07-05,88%,f,377,6.15487,Entire home/apt,1.0,1.0,$115.00,365,4,999,999.0,3,3,0,0,,,,t,175,0
2068,1075273805765801879,city scrape,2019-07-05,88%,f,377,6.14849,Entire home/apt,1.0,1.0,$180.00,365,4,999,999.0,26,27,1,0,5.0,5.0,5.0,t,175,0
2069,1075279547053257430,city scrape,2019-07-05,88%,f,377,6.14823,Entire home/apt,1.0,1.0,$180.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2070,1075284242793954095,city scrape,2019-07-05,88%,f,377,6.14807,Entire home/apt,1.0,1.0,$167.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2071,1075291290502962338,city scrape,2019-07-05,88%,f,377,6.1482,Entire home/apt,1.0,1.0,$167.00,365,4,999,999.0,7,7,2,0,4.0,5.0,5.0,t,175,0
2072,1075299128227649354,city scrape,2019-07-05,88%,f,377,6.14654,Entire home/apt,1.0,1.0,$123.00,365,4,999,999.0,29,43,0,0,,,,t,175,0
2073,1075306086780697817,previous scrape,2019-07-05,88%,f,377,6.14715,Entire home/apt,,,,365,4,999,999.0,26,40,0,0,,,,t,175,0
2074,1076000113162542519,city scrape,2017-09-23,100%,f,1,6.15971,Entire home/apt,1.0,1.0,$90.00,20,10,20,20.0,0,19,1,0,5.0,5.0,5.0,f,1,0
2075,1076977985166802366,city scrape,2019-08-04,80%,f,12,6.13867,Private room,1.0,1.0,$85.00,365,1,365,365.0,29,89,1,0,5.0,5.0,5.0,f,0,0
2076,1077368873314519740,city scrape,2012-09-10,98%,f,447,6.15559,Entire home/apt,1.0,2.0,$290.00,365,2,1125,1125.0,18,67,28,1,5.0,5.0,4.96,f,92,0
2077,1079107998870669522,city scrape,2019-03-31,60%,f,1,6.19537,Private room,1.0,1.0,$45.00,5,2,5,5.0,17,77,9,0,5.0,4.89,5.0,f,0,0
2078,1080206312530479582,city scrape,2019-07-05,88%,f,377,6.13555,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2079,1080223876263576030,city scrape,2019-07-05,88%,f,377,6.13368,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2080,1080229574316712524,city scrape,2019-07-05,88%,f,377,6.13387,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2081,1080235450862007856,city scrape,2019-07-05,88%,f,377,6.13525,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,8,8,0,0,,,,t,175,0
2082,1080243347581084117,city scrape,2019-07-05,88%,f,377,6.13543,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,24,25,0,0,,,,t,175,0
2083,1080304504911700577,city scrape,2019-07-05,88%,f,377,6.13425,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2084,1080312315646659278,city scrape,2019-07-05,88%,f,377,6.13367,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,24,25,0,0,,,,t,175,0
2085,1080318221876246065,city scrape,2019-07-05,88%,f,377,6.13485,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2086,1080330390772633253,city scrape,2019-07-05,88%,f,377,6.13576,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2087,1080335153551890711,city scrape,2019-07-05,88%,f,377,6.13506,Entire home/apt,1.0,1.0,$103.00,365,2,999,999.0,2,2,0,0,,,,t,175,0
2088,1080340457936263005,city scrape,2019-07-05,88%,f,377,6.13387,Entire home/apt,1.0,1.0,$103.00,365,2,999,999.0,2,2,0,0,,,,t,175,0
2089,1080346624214701826,city scrape,2019-07-05,88%,f,377,6.13434,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2090,1080363316944811611,city scrape,2019-07-05,88%,f,377,6.13384,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2091,1080377120557012307,city scrape,2019-07-05,88%,f,377,6.13394,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2092,1080381490495892520,city scrape,2019-07-05,88%,f,377,6.13491,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2093,1080386788450937199,city scrape,2019-07-05,88%,f,377,6.13435,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,4,4,0,0,,,,t,175,0
2094,1080391194010999731,city scrape,2019-07-05,88%,f,377,6.13497,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2095,1080395707422291423,city scrape,2019-07-05,88%,f,377,6.13503,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,23,24,0,0,,,,t,175,0
2096,1080400025703959793,city scrape,2019-07-05,88%,f,377,6.13542,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,0,0,,,,t,175,0
2097,1080406564212174765,city scrape,2019-07-05,88%,f,377,6.13516,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,1,0,5.0,5.0,5.0,t,175,0
2098,1080411739403589469,city scrape,2019-07-05,88%,f,377,6.1343,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,24,25,2,1,5.0,5.0,5.0,t,175,0
2099,1080415285139034024,city scrape,2019-07-05,88%,f,377,6.13506,Entire home/apt,1.0,1.0,$103.00,365,4,999,999.0,0,0,1,0,5.0,5.0,5.0,t,175,0
2100,1081839336033655888,city scrape,2015-10-09,95%,f,59,6.15033,Entire home/apt,1.0,1.0,$90.00,365,2,365,365.0,17,73,25,1,4.68,4.76,4.8,f,30,0
2101,1081860796847478204,city scrape,2017-07-17,100%,t,1,6.0731099,Entire home/apt,1.0,3.0,$110.00,21,3,21,21.0,23,83,7,1,4.86,5.0,4.86,f,1,0
2102,1081927984066606975,city scrape,2016-11-28,100%,t,1,6.15255,Entire home/apt,1.0,1.0,$152.00,60,4,60,60.0,29,89,8,1,5.0,5.0,5.0,f,1,0
2103,1082606639445602897,previous scrape,2024-02-02,,f,1,6.1459995,Entire home/apt,,,,365,1,365,365.0,0,0,71,0,4.77,4.9,4.69,f,1,0
2104,1083223328014763926,previous scrape,2020-06-20,,f,2,6.12548,Entire home/apt,,,,365,7,365,365.0,0,0,0,0,,,,f,1,0
2105,1084627566033897893,city scrape,2022-02-06,0%,f,1,6.08211,Entire home/apt,1.0,1.0,$106.00,1125,1,1125,1125.0,29,89,0,0,,,,f,1,0
2106,1085548988512921106,city scrape,2015-05-21,100%,f,2,6.1434564,Entire home/apt,1.0,1.0,$150.00,365,1,365,365.0,0,0,8,0,4.88,5.0,5.0,f,1,0
2107,1085997697281167183,city scrape,2019-11-17,,t,2,6.1377912,Entire home/apt,1.0,1.0,$160.00,365,10,365,365.0,24,26,28,0,4.86,4.64,4.79,t,1,0
2108,1086228653699666217,previous scrape,2018-09-22,,f,1,6.1441391,Private room,,,,365,1,365,365.0,0,0,3,0,4.67,4.67,5.0,f,0,0
2109,1086389692739884938,city scrape,2024-02-07,83%,t,1,6.08082,Private room,2.0,0.0,$70.00,365,1,365,365.0,29,89,18,0,5.0,4.72,4.67,f,0,0
2110,1086814497307970862,city scrape,2017-03-13,100%,f,3,6.17418,Private room,2.0,4.0,$60.00,365,1,1125,1125.0,0,56,2,0,5.0,5.0,5.0,t,0,0
2111,1086828722259019926,city scrape,2018-04-01,100%,t,9,6.14682,Entire home/apt,1.0,1.0,$90.00,365,14,365,365.0,19,79,17,3,5.0,4.82,4.59,t,3,0
2112,1086838128277971001,city scrape,2015-07-12,100%,t,1,6.13965,Private room,0.5,1.0,$60.00,365,1,365,365.0,30,90,21,1,5.0,4.95,4.95,f,0,0
2113,1087065874422877761,city scrape,2015-04-04,67%,f,1,6.10957,Entire home/apt,1.0,2.0,$150.00,30,1,30,30.0,29,89,12,0,4.83,4.75,4.67,f,1,0
2114,1087855507848776599,previous scrape,2013-11-09,75%,f,6,6.13217,Entire home/apt,,,,365,4,365,365.0,0,0,1,0,5.0,5.0,5.0,f,1,0
2115,1088216564193156469,city scrape,2022-02-06,100%,f,1,6.13208,Entire home/apt,1.0,1.0,$115.00,19,1,19,19.0,28,88,1,0,5.0,5.0,5.0,f,1,0
2116,1088338941454311109,city scrape,2024-02-10,19%,f,2,6.152885,Entire home/apt,2.0,1.0,$256.00,365,1,365,365.0,24,82,0,0,,,,f,1,0
2117,1088415166643261702,city scrape,2013-11-11,100%,f,1,6.0981979,Entire home/apt,1.0,1.0,$145.00,15,4,15,15.0,29,89,2,1,5.0,5.0,5.0,f,1,0
2118,1088428003121438655,previous scrape,2021-01-04,,f,2,6.17226,Entire home/apt,,,,10,4,10,10.0,0,0,0,0,,,,f,1,0
2119,1088987786575874666,city scrape,2017-03-06,100%,t,6,6.1846752,Entire home/apt,3.0,3.0,$239.00,365,2,365,365.0,0,0,36,2,4.89,4.92,4.83,t,1,0
2120,1089709933774902784,city scrape,2012-09-10,98%,f,447,6.14898,Entire home/apt,1.0,2.0,$120.00,365,2,1125,1125.0,18,78,51,2,4.9,4.39,4.96,t,92,0
2121,1091284339918319234,city scrape,2012-10-20,100%,t,4,6.16258,Entire home/apt,1.0,1.0,$124.00,365,2,365,365.0,12,12,20,2,4.85,4.9,4.75,f,1,0
2122,1091334085940683976,city scrape,2024-02-14,100%,t,1,6.14689640718578,Entire home/apt,1.0,1.0,$207.00,365,2,365,365.0,24,84,19,1,4.84,4.89,4.89,f,1,0
2123,1091701821898459497,city scrape,2014-07-14,75%,f,76,6.16181404410863,Entire home/apt,1.0,0.0,$85.00,365,15,365,365.0,14,18,4,1,5.0,4.0,5.0,t,1,0
2124,1092601441219399856,city scrape,2019-07-05,88%,f,377,6.14789,Entire home/apt,1.0,1.0,$180.00,365,4,999,999.0,7,7,0,0,,,,t,175,0
2125,1093201596904261210,city scrape,2016-10-28,100%,f,177,6.12384,Entire home/apt,3.0,4.0,$413.00,1125,5,1125,1070.0,15,15,3,0,4.67,5.0,5.0,t,3,0
2126,1094086804775598341,city scrape,2022-06-10,100%,f,7,6.14055,Entire home/apt,1.0,0.0,$150.00,14,1,14,14.0,0,0,5,0,4.2,3.8,4.4,f,4,0
2127,1094090447647313864,city scrape,2023-04-30,0%,f,2,6.11645,Entire home/apt,1.5,1.0,$130.00,16,3,16,16.0,23,83,0,0,,,,f,2,0
2128,1094123081985981520,city scrape,2022-06-10,100%,f,7,6.14218,Entire home/apt,1.0,0.0,$91.00,15,1,15,15.0,0,0,13,0,4.31,3.85,4.69,f,4,0
2129,1094227530177938627,city scrape,2023-04-30,0%,f,2,6.11593,Entire home/apt,1.5,2.0,$130.00,1125,1,1125,1125.0,26,84,0,0,,,,f,2,0
2130,1095588554245520227,previous scrape,2024-02-18,,f,1,6.02303,Private room,,,,90,1,90,90.0,0,0,1,0,5.0,4.0,5.0,f,0,0
2131,1096836470095585278,city scrape,2021-08-16,,f,1,6.1486126,Entire home/apt,1.0,1.0,$360.00,365,1,365,365.0,29,89,0,0,,,,f,1,0
2132,1097237211419972136,city scrape,2019-01-19,100%,t,4,6.14316,Entire home/apt,1.5,1.0,$83.00,365,28,365,365.0,0,0,6,0,5.0,5.0,5.0,f,4,0
2133,1097671500301511014,city scrape,2013-09-24,100%,f,4,6.15499,Entire home/apt,1.0,1.0,$100.00,365,7,1125,1125.0,0,0,6,0,4.33,5.0,5.0,t,1,0
2134,1098019313992864433,city scrape,2012-12-13,100%,f,1,6.14373486489058,Entire home/apt,1.0,1.0,$110.00,365,15,365,365.0,28,67,2,0,5.0,5.0,5.0,f,1,0
2135,1098261338991851866,previous scrape,2013-03-30,100%,t,2,6.03262,Private room,,,,31,2,31,31.0,15,75,30,1,4.67,4.77,4.6,f,0,0
2136,1098969161099613085,city scrape,2012-02-21,,f,2,6.13882,Private room,0.5,1.0,$109.00,365,5,365,365.0,29,89,4,0,5.0,5.0,5.0,f,0,0
2137,1099139893770876555,city scrape,2014-03-21,83%,f,2,6.16179,Entire home/apt,1.0,2.0,$180.00,120,21,120,120.0,29,89,1,0,4.0,5.0,5.0,f,1,0
2138,1099247633883018549,city scrape,2017-03-13,100%,f,3,6.1738334,Private room,2.0,3.0,$59.00,365,2,1125,1125.0,6,59,24,1,4.88,4.83,4.83,t,0,0
2139,1099250207907748196,previous scrape,2017-11-08,,f,3,6.14765,Private room,,,,2,1,2,2.0,0,0,4,0,5.0,5.0,5.0,f,0,0
2140,1099260501031806547,city scrape,2017-03-13,100%,f,3,6.17339,Private room,0.0,3.0,$70.00,365,2,1125,1125.0,0,56,1,0,5.0,5.0,5.0,t,0,0
2141,1099371976298648744,city scrape,2019-01-21,90%,t,1,6.1388893,Private room,1.0,1.0,$86.00,365,2,365,365.0,22,26,46,1,4.91,4.8,4.89,f,0,0
2142,1100567051336452224,city scrape,2015-04-23,100%,f,10,6.18328,Entire home/apt,1.0,2.0,$120.00,365,3,365,365.0,0,38,19,0,4.68,4.89,4.79,f,2,0
2143,1100933894577821511,city scrape,2016-07-19,100%,f,1,6.15727,Entire home/apt,4.0,7.0,"$1,150.00",365,3,365,365.0,23,83,0,0,,,,f,1,0
2144,1101193831992948216,city scrape,2014-02-24,100%,f,3,6.11547,Private room,1.0,1.0,$65.00,365,1,365,365.0,0,0,0,0,,,,f,1,0
2145,1101203944290773115,city scrape,2014-02-24,100%,f,3,6.11522,Entire home/apt,1.0,2.0,$100.00,365,30,365,365.0,0,0,0,0,,,,f,1,0
2146,1101282959342842817,city scrape,2014-08-05,100%,f,3,6.14482,Entire home/apt,1.0,2.0,$115.00,365,32,365,365.0,0,27,5,0,5.0,5.0,5.0,f,1,0
2147,1101586877796494622,previous scrape,2016-08-11,100%,t,1,6.11372,Entire home/apt,,,,20,2,1125,1125.0,0,0,15,0,4.93,4.93,4.67,f,1,0
2148,1102245409408868187,previous scrape,2024-02-29,,f,1,6.15863,Entire home/apt,,,,365,1,365,365.0,0,0,10,0,4.4,4.6,4.9,t,1,0
2149,1102425232146076976,city scrape,2019-11-26,100%,t,2,6.11950329355084,Private room,1.0,0.0,$60.00,365,1,365,365.0,21,72,33,1,4.82,4.91,4.76,t,0,0
2150,1103343242551930647,city scrape,2012-09-10,98%,f,447,6.15534,Entire home/apt,1.5,2.0,$130.00,27,2,27,27.0,25,72,18,3,4.89,4.89,4.83,f,92,0
2151,1103431574520280654,city scrape,2019-11-26,100%,t,2,6.11974122293099,Private room,1.0,1.0,$65.00,2,1,1125,1125.0,22,71,12,1,4.67,4.75,4.75,f,0,0
2152,1104263665235845887,city scrape,2017-07-16,100%,f,1,6.15084,Entire home/apt,1.0,1.0,$101.00,60,5,60,60.0,21,81,8,0,4.5,5.0,4.75,f,1,0
2153,1105600689459931100,city scrape,2024-03-05,86%,f,1,6.1002,Entire home/apt,1.0,2.0,$90.00,365,4,365,365.0,29,89,2,0,4.5,4.5,4.5,f,1,0
2154,1106381876240267117,city scrape,2019-05-07,,f,2,6.14942,Entire home/apt,2.0,2.0,$186.00,365,7,365,365.0,29,87,0,0,,,,f,1,0
2155,1107075341534226100,previous scrape,2023-09-28,100%,f,1,6.14548,Private room,,,,3,1,3,3.0,0,0,67,0,4.96,4.88,4.72,f,0,0
2156,1107916044001247255,city scrape,2024-03-06,100%,f,1,6.12474,Entire home/apt,2.0,2.0,$175.00,365,2,365,365.0,10,38,2,0,2.0,4.5,4.5,t,1,0
2157,1107985818970957167,previous scrape,2019-04-17,100%,f,1,6.13933,Entire home/apt,,,,49,7,49,49.0,0,0,1,0,5.0,5.0,5.0,f,1,0
2158,1108779045818354397,city scrape,2024-03-09,,f,1,6.09247289571877,Entire home/apt,1.0,1.0,$158.00,365,3,365,365.0,28,88,0,0,,,,f,1,0
2159,1108843617970431926,city scrape,2021-09-08,0%,f,11,6.14143,Entire home/apt,1.0,1.0,$51.00,365,14,365,365.0,10,10,0,0,,,,f,10,0
2160,1108858702020765583,city scrape,2021-09-08,0%,f,11,6.14135,Entire home/apt,1.0,0.0,$53.00,365,14,365,365.0,5,18,2,0,5.0,5.0,4.5,f,10,0
2161,1108895439232740208,city scrape,2024-03-09,,f,1,6.1492353,Entire home/apt,1.0,1.0,$126.00,14,5,14,14.0,1,61,0,0,,,,f,1,0
2162,1109289239956588829,city scrape,2014-12-14,100%,t,3,6.13011,Entire home/apt,1.0,2.0,$119.00,365,8,365,365.0,10,10,3,0,5.0,5.0,5.0,f,1,0
2163,1110216271665059853,previous scrape,2024-03-11,100%,t,2,6.13877424235839,Entire home/apt,,,,120,90,120,120.0,0,0,3,0,5.0,5.0,5.0,f,1,0
2164,1110604585253476590,previous scrape,2023-07-27,,f,2,6.12393,Entire home/apt,,,,365,1,365,365.0,0,0,24,0,4.63,4.79,4.63,f,1,0
2165,1112058516045746116,city scrape,2014-12-20,,f,2,6.12452,Private room,1.0,1.0,$80.00,7,2,7,7.0,29,89,0,0,,,,f,0,0
2166,1113672463124035816,city scrape,2023-01-15,100%,f,1,6.13771,Entire home/apt,1.0,1.0,$240.00,365,4,365,365.0,29,89,1,0,4.0,5.0,5.0,f,1,0
2167,1115290460305830170,city scrape,2014-07-19,100%,t,1,6.15425,Private room,1.0,1.0,$75.00,5,2,5,5.0,22,77,12,0,5.0,5.0,4.92,f,0,0
2168,1116800120697056418,city scrape,2016-06-17,25%,f,6,6.12103,Private room,1.5,1.0,$74.00,365,7,365,365.0,23,83,0,0,,,,f,1,0
2169,1117224933392264103,city scrape,2016-01-16,83%,f,14,6.1818733,Entire home/apt,1.0,1.0,$132.00,365,1,365,365.0,24,84,0,0,,,,f,1,0
2170,1117300708196538890,previous scrape,2016-01-16,83%,f,14,6.1815,Private room,,,,365,1,365,365.0,24,84,0,0,,,,f,1,0
2171,1117517876573014646,city scrape,2017-09-28,100%,t,1,6.14931687712669,Private room,1.0,1.0,$52.00,3,1,3,3.0,16,34,71,8,4.77,4.96,4.93,f,0,0
2172,1118058017055317877,previous scrape,2024-03-21,,f,1,6.13822,Entire home/apt,,,,365,2,365,365.0,0,0,8,0,4.38,4.63,4.5,f,1,0
2173,1118740962170813394,previous scrape,2013-11-30,,f,1,6.13599,Entire home/apt,,,,15,3,15,15.0,0,0,3,0,5.0,5.0,5.0,f,1,0
2174,1119342054337456513,city scrape,2014-02-02,,f,3,6.16385,Entire home/apt,1.0,1.0,$189.00,7,1,7,7.0,23,83,2,0,5.0,5.0,5.0,f,1,0
2175,1119504728162372946,city scrape,2015-09-20,100%,f,24,6.12468,Entire home/apt,2.5,3.0,$164.00,7,2,1125,1125.0,14,35,5,1,4.6,4.6,5.0,t,7,0
2176,1119507009233910345,city scrape,2017-06-06,70%,f,2,6.15226,Entire home/apt,1.0,0.0,$78.00,30,2,30,30.0,19,76,15,0,4.93,4.87,5.0,f,1,0
2177,1119551568467510805,city scrape,2015-06-25,100%,t,7,6.15969,Entire home/apt,1.0,0.0,$104.00,60,4,60,60.0,17,21,30,1,4.73,4.87,4.97,f,5,0
2178,1119572626114402438,city scrape,2022-05-03,,f,1,6.11424,Entire home/apt,1.5,2.0,$104.00,365,1,365,365.0,27,87,0,0,,,,f,1,0
2179,1120077694935136913,city scrape,2014-09-09,0%,f,1,6.14245,Entire home/apt,1.0,1.0,$90.00,30,1,30,30.0,0,6,0,0,,,,f,1,0
2180,1120832814712396771,city scrape,2014-06-16,100%,f,3,6.10684,Private room,1.0,1.0,$55.00,9,3,1125,1125.0,28,88,1,0,5.0,5.0,5.0,f,0,0
2181,1122113376388518946,city scrape,2014-06-16,100%,f,3,6.1077387,Private room,1.0,0.0,$45.00,9,3,1125,1125.0,7,7,1,0,4.0,5.0,5.0,t,0,0
2182,1122220401717448048,city scrape,2019-07-05,88%,f,377,6.14803,Entire home/apt,1.0,1.0,$146.00,365,4,365,365.0,14,70,3,0,4.33,4.0,4.67,f,175,0
2183,1122285599990550289,city scrape,2013-04-06,100%,f,2,6.14763,Private room,1.0,1.0,$84.00,15,2,15,15.0,8,68,0,0,,,,f,1,0
2184,1122401756412577270,city scrape,2016-11-21,100%,f,3,6.13184,Entire home/apt,1.0,1.0,$141.00,365,2,365,365.0,29,89,3,0,4.33,4.33,4.67,f,1,0
2185,1122419315081794504,city scrape,2018-01-17,100%,f,1,6.12649,Entire home/apt,1.0,1.0,$93.00,365,1,365,365.0,19,77,24,3,4.92,4.96,4.83,f,1,0
2186,1122429201940612146,city scrape,2014-06-16,100%,f,3,6.1077387,Private room,1.0,1.0,$79.00,8,3,1125,1125.0,26,86,0,0,,,,t,0,0
2187,1124591177083259428,city scrape,2010-07-21,100%,t,3,6.148325,Entire home/apt,1.0,2.0,$180.00,12,12,12,12.0,19,51,25,1,4.92,4.92,4.92,t,2,0
2188,1124791809943959714,city scrape,2018-12-01,90%,f,4,6.13168,Entire home/apt,1.0,1.0,$100.00,365,2,365,365.0,20,80,27,0,4.56,4.67,4.56,t,2,0
2189,1125824593295541119,city scrape,2015-09-26,100%,f,2,6.1025,Entire home/apt,1.5,0.0,$95.00,365,60,365,365.0,0,28,1,0,5.0,5.0,5.0,f,1,0
2190,1125997074181527875,city scrape,2015-10-03,80%,f,1,6.14873569684965,Entire home/apt,1.0,1.0,$150.00,30,2,30,30.0,24,84,5,0,4.8,5.0,4.6,f,1,0
2191,1126619020299584758,previous scrape,2015-10-05,100%,f,1,6.13528,Entire home/apt,,,,17,5,17,17.0,4,4,7,0,5.0,5.0,4.86,f,1,0
2192,1126740962197335555,previous scrape,2018-03-28,100%,t,1,6.14398,Entire home/apt,,,,21,1,21,21.0,0,0,13,0,4.92,5.0,4.92,f,1,0
2193,1126757336163571147,city scrape,2017-08-19,100%,t,3,6.11961,Entire home/apt,1.0,1.0,$64.00,14,7,14,14.0,7,66,1,0,4.0,5.0,4.0,f,1,0
2194,1127317481423284818,city scrape,2018-02-01,100%,f,1,6.1459,Entire home/apt,1.0,1.0,$84.00,365,6,365,365.0,0,0,2,0,5.0,5.0,5.0,f,1,0
2195,1127354410360921062,city scrape,2019-07-05,88%,f,377,6.15953,Entire home/apt,1.0,1.0,$131.00,365,4,365,365.0,29,89,0,0,,,,f,175,0
2196,1128045873737742960,previous scrape,2018-06-19,100%,f,3,6.13496,Private room,,,,730,2,730,730.0,0,28,8,0,4.88,4.88,4.88,f,1,0
2197,1128252082121878319,city scrape,2023-07-24,100%,f,1,6.16199,Entire home/apt,1.0,1.0,$80.00,730,3,730,730.0,27,87,21,1,4.9,4.95,4.95,f,1,0
2198,1128974761304703992,city scrape,2016-08-04,,f,1,6.1191041,Private room,1.0,1.0,$80.00,365,2,365,365.0,29,89,1,0,5.0,5.0,5.0,f,0,0
2199,1129125660472041310,city scrape,2018-10-03,100%,,4,6.13486,Entire home/apt,1.0,0.0,$115.00,1125,1,1125,1125.0,21,72,106,9,4.88,4.86,4.68,t,1,0
2200,1129276787276130587,city scrape,2022-07-15,100%,f,1,6.14356,Entire home/apt,1.0,3.0,$255.00,365,2,365,365.0,26,78,6,0,5.0,5.0,5.0,f,1,0
2201,1129696003044360785,previous scrape,2016-06-12,100%,f,1,6.1521,Entire home/apt,,,,30,3,30,30.0,27,87,8,0,5.0,5.0,4.88,f,1,0
2202,1130124452055207258,city scrape,2023-07-05,50%,f,1,6.12783,Entire home/apt,1.0,1.0,$110.00,100,25,100,100.0,27,87,0,0,,,,f,1,0
2203,1130526772495934153,city scrape,2014-03-20,,f,2,6.2031974,Private room,1.0,1.0,$100.00,365,7,365,365.0,27,87,0,0,,,,f,0,0
2204,1130862180157828144,city scrape,2019-07-05,88%,f,377,6.14886,Entire home/apt,1.0,3.0,$187.00,365,4,365,365.0,14,70,3,0,4.67,2.67,5.0,f,175,0
2205,1131134627787026546,city scrape,2017-09-25,,f,2,6.15518,Entire home/apt,1.0,1.0,$102.00,365,3,365,365.0,27,87,0,0,,,,f,1,0
2206,1131685206968886217,city scrape,2012-09-10,98%,f,447,6.14577107469921,Entire home/apt,1.0,1.0,$89.00,365,2,365,365.0,16,76,8,1,4.38,4.0,3.38,t,92,0
2207,1132206666362988971,previous scrape,2019-02-22,50%,f,3,6.14834,Private room,,,,365,1,365,365.0,29,89,4,0,4.75,5.0,5.0,f,0,0
2208,1132475244623501776,city scrape,2015-11-29,100%,t,7,6.12915,Entire home/apt,1.0,2.0,$119.00,730,28,730,730.0,29,89,0,0,,,,f,4,0
2209,1132605211336961286,city scrape,2016-08-05,67%,f,1,6.12824,Entire home/apt,1.0,1.0,$169.00,365,5,365,365.0,24,84,3,0,5.0,4.67,5.0,f,1,0
2210,1132616325228256311,city scrape,2021-09-18,100%,f,4,6.1262,Entire home/apt,1.0,1.0,$115.00,365,3,365,365.0,30,58,5,2,4.0,4.2,4.8,t,1,0
2211,1133202506082280645,city scrape,2024-02-04,90%,t,5,6.14796,Private room,1.0,1.0,$53.00,730,5,730,730.0,30,66,7,0,4.86,4.86,4.86,f,0,0
2212,1133415282711238091,previous scrape,2019-12-02,0%,f,1,6.1475877,Entire home/apt,,,,365,1,365,365.0,28,88,3,0,4.33,3.33,4.67,f,1,0
2213,1133903441443033065,city scrape,2024-04-13,100%,f,1,6.19615,Entire home/apt,1.0,2.0,$90.00,90,3,1125,1125.0,1,23,12,2,5.0,5.0,4.92,t,1,0
2214,1134344001672364642,city scrape,2012-09-10,98%,f,447,6.15082,Entire home/apt,1.0,1.0,$112.00,365,7,365,365.0,8,57,0,0,,,,f,92,0
2215,1134473795021218463,city scrape,2024-01-04,100%,f,1,6.16218,Entire home/apt,1.0,1.0,$143.00,365,1,365,365.0,0,0,6,0,4.0,4.5,4.83,t,1,0
2216,1134778518926510260,city scrape,2023-11-26,0%,f,1,6.14527,Entire home/apt,0.0,1.0,$120.00,365,3,365,365.0,0,41,1,0,5.0,5.0,5.0,f,1,0
2217,1134986325501151067,city scrape,2020-12-02,,f,1,6.12421,Entire home/apt,1.0,1.0,$136.00,365,1,365,365.0,0,0,1,0,5.0,5.0,5.0,f,1,0
2218,1135205141711268597,previous scrape,2013-02-03,,f,3,6.19992,Private room,,,,365,1,365,365.0,0,0,0,0,,,,f,1,0
2219,1135501709829166336,previous scrape,2024-02-04,90%,t,5,6.14636,Private room,,,,730,12,730,730.0,0,0,3,0,4.67,5.0,4.33,f,0,0
