,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
2472,2472,1225953773209879384,20241229042300,city scrape,Gabriela,2015-11-24,within a day,100.0,90%,t,2,2,46.25729,6.14894,Private room in home,Private room,1,1.0,1.0,1.0,"[""Lake access"", ""Bathtub"", ""Freezer"", ""Washer"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Outdoor dining area"", ""Lock on bedroom door"", ""Refrigerator"", ""Free parking on premises"", ""Dishwasher"", ""Free street parking"", ""Heating"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Room-darkening shades""]",60.0,6,6,6,6,6,6,6.0,6.0,t,30,60,90,90,0,0,0,,,,,,,,f,2,0,2,0,
2477,2477,1228263559700622540,20241229042300,city scrape,Anne-Sophie,2015-06-22,a few days or more,13.0,13%,f,1,3,46.20783,6.13631,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Piano"", ""Washer"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",86.0,2,365,2,2,365,365,2.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,f,1,0,1,0,
2478,2478,1228719356485996691,20241229042300,city scrape,CoucouNCo,2016-09-11,within an hour,100.0,100%,f,191,205,46.272152,6.126263,Private room in rental unit,Private room,2,2.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Luggage dropoff allowed"", ""Heating"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",84.0,2,1125,2,6,30,1125,2.8,669.2,t,30,60,90,215,0,0,0,,,,,,,,t,11,5,6,0,
2479,2479,1228720364552528807,20241229042300,city scrape,CoucouNCo,2016-09-11,within an hour,100.0,100%,f,191,205,46.272152,6.126263,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Luggage dropoff allowed"", ""Heating"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",60.0,2,1125,2,6,30,1125,2.8,669.2,t,23,53,83,202,0,0,0,,,,,,,,t,11,5,6,0,
2480,2480,1228720364713308269,20241229042300,city scrape,CoucouNCo,2016-09-11,within an hour,100.0,100%,f,191,205,46.272152,6.126263,Private room in rental unit,Private room,2,2.5,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",72.0,2,1125,2,6,30,1125,2.8,669.2,t,30,48,78,203,0,0,0,,,,,,,,t,11,5,6,0,
2481,2481,1228720365649758147,20241229042300,city scrape,CoucouNCo,2016-09-11,within an hour,100.0,100%,f,191,205,46.272152,6.126263,Private room in rental unit,Private room,2,2.5,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Luggage dropoff allowed"", ""Heating"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",72.0,2,1125,2,6,30,1125,2.8,669.2,t,30,48,78,203,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,11,5,6,0,0.35
2482,2482,1228721379990168352,20241229042300,city scrape,CoucouNCo,2016-09-11,within an hour,100.0,100%,f,191,205,46.272152,6.126263,Private room in rental unit,Private room,2,2.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Luggage dropoff allowed"", ""Heating"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",84.0,2,1125,2,6,30,1125,2.8,669.2,t,30,60,90,202,0,0,0,,,,,,,,t,11,5,6,0,
2483,2483,1228721380197117676,20241229042300,city scrape,CoucouNCo,2016-09-11,within an hour,100.0,100%,f,191,205,46.272152,6.126263,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Fire extinguisher"", ""Refrigerator"", ""Lock on bedroom door"", ""Free parking on premises"", ""Dishwasher"", ""Microwave"", ""Luggage dropoff allowed"", ""Heating"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in""]",84.0,2,1125,2,6,30,1125,2.8,669.2,t,30,60,90,215,0,0,0,,,,,,,,t,11,5,6,0,
2489,2489,1232440535415002951,20241229042300,city scrape,Valentine,2022-04-25,within an hour,100.0,95%,f,2,2,46.20159,6.19981,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,"[""Outdoor dining area"", ""Piano"", ""Washer"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Central heating"", ""Kitchen"", ""Bed linens"", ""Lock on bedroom door""]",70.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,364,11,11,2,4.73,4.64,4.64,4.82,4.82,4.64,4.55,f,2,0,2,0,2.68
2496,2496,1236105047396315330,20241229042300,city scrape,Edgar,2019-04-28,within an hour,100.0,78%,f,2,2,46.21361,6.15121,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Lake access"", ""Freezer"", ""Laundromat nearby"", ""Breakfast"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Rice maker"", ""Body soap"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Cleaning products"", ""Lake view"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",82.0,1,365,1,1,365,365,1.0,365.0,t,23,53,83,173,8,8,2,4.88,5.0,5.0,4.88,5.0,5.0,5.0,f,2,1,1,0,2.47
2497,2497,1236126224369470180,20241229042300,city scrape,Cliff Vincent,2024-08-24,within an hour,100.0,98%,t,2,2,46.20989,6.13328,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Pets allowed"", ""Wifi"", ""Paid parking on premises"", ""Washer"", ""Outdoor dining area"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door""]",73.0,1,365,1,1,365,365,1.0,365.0,t,19,31,61,61,47,47,9,4.89,4.96,4.96,4.83,4.89,4.81,4.85,f,2,0,2,0,12.48
2498,2498,1236195033683418870,20241229042300,city scrape,Chandan,2018-08-26,within an hour,90.0,89%,f,2,2,46.23701,6.12559,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Essentials"", ""Paid washer \u2013 In building"", ""Radiant heating"", ""Wifi"", ""Paid parking on premises"", ""Hot water"", ""Dedicated workspace"", ""First aid kit"", ""Exterior security cameras on property"", ""Kitchen"", ""Lock on bedroom door""]",73.0,1,25,1,1,25,25,1.0,25.0,t,29,59,89,89,14,14,0,4.79,4.79,4.64,4.64,4.79,4.71,4.71,f,2,1,1,0,3.85
2505,2505,1237142543697573824,20241229042300,city scrape,Dominic,2020-03-04,within an hour,100.0,100%,f,1,2,46.20802,6.13628,Private room in condo,Private room,2,1.0,1.0,3.0,"[""Hot tub"", ""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Baking sheet"", ""Pets allowed"", ""Dining table"", ""Coffee"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Mini fridge"", ""Paid parking on premises"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi""]",84.0,2,365,2,2,365,365,2.0,365.0,t,0,27,57,330,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.75
2507,2507,1237635694382960883,20241229042300,previous scrape,Mathias,2017-11-26,,,0%,f,1,1,46.20189,6.20085,Private room in villa,Private room,4,,2.0,,"[""Hair dryer"", ""Siemens  refrigerator"", ""Siemens  single oven"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Washer"", ""Wine glasses"", ""BBQ grill"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Ethernet connection"", ""Bose Bluetooth sound system"", ""Portable fans"", ""Bed linens"", ""Rice maker"", ""Lockbox"", ""Iron"", ""Fire pit"", ""Induction stove"", ""Game console: PS4"", ""Body soap"", ""Free parking on premises"", ""Dishwasher"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades"", ""Coffee maker: espresso machine""]",,1,10,1,1,10,10,1.0,10.0,,20,50,80,355,0,0,0,,,,,,,,f,1,0,1,0,
2508,2508,1238185749230942889,20241229042300,city scrape,Cydne,2015-05-27,within a few hours,100.0,76%,t,3,3,46.2068,6.12833,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Lake access"", ""Washer"", ""Breakfast"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Host greets you"", ""Board games"", ""Heating"", ""Paid parking on premises"", ""Dryer"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",72.0,1,365,1,1,365,365,1.0,365.0,t,0,0,0,273,0,0,0,,,,,,,,f,3,1,2,0,
2511,2511,1239307362590864268,20241229042300,city scrape,Fatou,2024-08-17,within a few hours,90.0,73%,t,4,4,46.19972,6.15303,Private room in rental unit,Private room,4,2.0,3.0,2.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Laundromat nearby"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Hangers"", ""Sibir refrigerator"", ""Iron"", ""Housekeeping available 4 hours a day, every day - available at extra cost"", ""Smoke alarm"", ""Oven"", ""Body soap"", ""Private living room"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Dishwasher"", ""Free street parking"", ""Wifi"", ""Heating"", ""Cleaning products"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Bidet"", ""Room-darkening shades""]",420.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,6,6,0,5.0,4.83,5.0,4.83,4.83,5.0,5.0,f,4,1,3,0,1.67
2512,2512,1239598507343045624,20241229042300,city scrape,Fatou,2024-08-17,within a few hours,90.0,73%,t,4,4,46.2020013,6.1546128,Private room in rental unit,Private room,3,1.0,2.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""First aid kit"", ""Central heating"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Bidet"", ""Smoke alarm"", ""Host greets you"", ""Fire extinguisher"", ""Hot water"", ""TV"", ""Wifi""]",210.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,1,3,0,0.41
2515,2515,1240362538395753552,20241229042300,city scrape,Adama,2024-09-05,within an hour,100.0,100%,f,2,3,46.2206654205275,6.09592314809561,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Outlet covers"", ""Long term stays allowed"", ""Movie theater"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Children\u2019s books and toys for ages 2-5 years old and 5-10 years old"", ""Washer"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Laundromat nearby"", ""Breakfast"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Babysitter recommendations"", ""Other electric stove"", ""Bikes"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Double oven"", ""Rice maker"", ""Bed linens"", ""Hangers"", ""Iron"", ""Sound system"", ""Clothing storage"", ""Paid parking off premises"", ""Children\u2019s dinnerware"", ""Body soap"", ""Lock on bedroom door"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",50.0,1,30,1,1,1125,1125,1.0,1125.0,t,25,55,85,360,4,4,1,4.75,4.5,4.75,4.5,4.75,4.75,4.75,t,2,1,1,0,1.11
2519,2519,1241203707321704318,20241229042300,city scrape,Andres,2023-06-22,within an hour,100.0,98%,f,2,6,46.21146,6.13048,Private room in rental unit,Private room,2,0.5,1.0,1.0,"[""Host greets you"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Central heating"", ""Kitchen"", ""Lock on bedroom door""]",75.0,1,365,1,1,365,365,1.0,365.0,t,25,53,82,354,24,24,1,4.42,4.42,4.67,4.42,4.67,4.63,4.5,t,2,0,2,0,6.67
2526,2526,1242646183893817722,20241229042300,city scrape,David,2023-07-08,within an hour,80.0,86%,f,1,1,46.2011666,6.0985846,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Washer"", ""TV"", ""BBQ grill"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door""]",50.0,2,30,2,2,30,30,2.0,30.0,t,30,60,90,90,0,0,0,,,,,,,,f,1,0,1,0,
2529,2529,1243505211804510243,20241229042300,city scrape,Fatou,2024-08-17,within a few hours,90.0,73%,t,4,4,46.20196,6.15595,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Essentials"", ""Hair dryer"", ""Conditioner"", ""Iron"", ""Elevator"", ""Shower gel"", ""Hot water kettle"", ""Bathtub"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Fire extinguisher"", ""Dedicated workspace"", ""Wifi"", ""Central heating"", ""Ethernet connection"", ""Hangers"", ""Lock on bedroom door""]",206.0,1,365,1,1,365,365,1.0,365.0,t,29,59,88,361,11,11,1,4.91,5.0,5.0,4.91,5.0,5.0,5.0,f,4,1,3,0,3.2
2531,2531,1244788525202165158,20241229042300,city scrape,Anaïs,2015-07-03,within a few hours,100.0,71%,f,3,3,46.18393,6.19746,Private room in rental unit,Private room,1,2.0,1.0,1.0,"[""Hot tub"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Clothing storage"", ""Smoke alarm"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Hangers"", ""Lock on bedroom door""]",56.0,4,365,4,4,365,365,4.0,365.0,t,0,0,29,304,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.67
2537,2537,1247224247829013033,20241229042300,city scrape,Fabiola,2017-07-29,,,,f,1,1,46.19225,6.1428,Private room in rental unit,Private room,3,2.0,1.0,1.0,"[""Pets allowed"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen""]",120.0,1,365,1,1,365,365,1.0,365.0,t,29,59,89,364,0,0,0,,,,,,,,f,1,0,1,0,
2539,2539,1248266360239234054,20241229042300,city scrape,Martin,2021-07-27,within a day,50.0,65%,f,2,2,46.2125896,6.1257807,Private room in rental unit,Private room,2,1.5,2.0,3.0,"[""First aid kit"", ""Paid parking on premises"", ""Free parking on premises"", ""Fire extinguisher""]",75.0,2,30,2,2,30,30,2.0,30.0,t,2,2,2,275,0,0,0,,,,,,,,t,2,0,2,0,
2543,2543,1250043483018336262,20241229042300,city scrape,Marcia,2024-01-20,within a few hours,100.0,74%,f,2,3,46.2090317815586,6.13843536593466,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Freezer"", ""Wine glasses"", ""Other induction stove"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Coffee"", ""Clothing storage: closet and wardrobe"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Body soap"", ""Lock on bedroom door"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Single oven"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Self check-in"", ""Blender""]",58.0,1,7,1,1,7,7,1.0,7.0,t,0,24,54,54,8,8,3,4.5,4.5,4.63,4.5,4.63,4.88,4.75,f,2,1,1,0,2.64
2548,2548,1251559931845036349,20241229042300,city scrape,Maurizio,2015-05-16,within an hour,100.0,89%,t,3,4,46.1960905416451,6.14083261601203,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Paid parking on premises"", ""Washer"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",110.0,2,365,2,2,365,365,2.0,365.0,t,29,59,89,364,0,0,0,,,,,,,,f,1,0,1,0,
2552,2552,1252301507489267871,20241229042300,city scrape,Vincent,2015-09-01,within a day,100.0,100%,f,1,1,46.1839532,6.1458627,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Iron"", ""Host greets you"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Dryer \u2013 In building"", ""Hangers""]",70.0,1,365,1,1,365,365,1.0,365.0,t,24,28,28,28,5,5,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,2.63
2554,2554,1253032592573880362,20241229042300,city scrape,Laure,2012-07-10,within an hour,80.0,67%,f,2,3,46.201625686683,6.15786290164231,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,"[""Paid parking on premises"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Fire extinguisher""]",115.0,1,365,1,1,365,365,1.0,365.0,t,22,52,82,357,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,1,0,1,0,0.45
2565,2565,1257883314648841076,20241229042300,city scrape,Cliff Vincent,2024-08-24,within an hour,100.0,98%,t,2,2,46.2097457943489,6.133722038790711,Private room in rental unit,Private room,2,1.0,1.0,2.0,"[""Hair dryer"", ""Freezer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Other electric stove"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Clothing storage: walk-in closet"", ""Toaster"", ""Lock on bedroom door"", ""Single oven"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Self check-in"", ""Blender"", ""Coffee maker: espresso machine""]",65.0,1,365,1,1,365,365,1.0,365.0,t,12,21,43,43,21,21,7,4.81,4.86,4.95,4.86,4.86,4.71,4.9,f,2,0,2,0,8.29
2566,2566,1258529516849400008,20241229042300,city scrape,Miriam,2013-04-08,,,,f,1,1,46.2000415,6.1535868,Private room in bed and breakfast,Private room,1,1.0,1.0,1.0,"[""Wifi"", ""Paid parking on premises"", ""Washer"", ""Dedicated workspace"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door""]",90.0,2,7,2,2,7,7,2.0,7.0,,15,24,28,28,0,0,0,,,,,,,,f,1,0,1,0,
2568,2568,1258554223897296895,20241229042300,city scrape,Fabien,2024-09-29,within a few hours,67.0,100%,f,1,4,46.2038642,6.1599649,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Elevator"", ""Pets allowed"", ""Long term stays allowed"", ""Heating"", ""Lake access"", ""Paid street parking off premises"", ""Paid parking on premises"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Wifi"", ""Ethernet connection"", ""Self check-in"", ""Lock on bedroom door""]",120.0,1,365,1,1,365,365,1.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,f,1,0,1,0,
2571,2571,1261549945245640719,20241229042300,city scrape,Ombretta,2015-04-19,within a few hours,100.0,100%,f,2,2,46.2749177908703,6.15754051903192,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Host greets you"", ""Washer"", ""Outdoor dining area"", ""Wifi"", ""Lock on bedroom door"", ""Free parking on premises""]",50.0,3,365,3,3,365,365,3.0,365.0,t,16,46,76,351,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,1.0
2586,2586,1267905189650799840,20241229042300,city scrape,Hotel Geneva By Fassbind,2024-10-15,within an hour,100.0,100%,f,5,5,46.2119,6.12786,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Essentials"", ""Elevator"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Body soap"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",124.0,1,365,1,2,28,731,1.0,605.0,t,26,49,56,59,0,0,0,,,,,,,,t,4,0,4,0,
2587,2587,1267905267374308984,20241229042300,city scrape,Hotel Geneva By Fassbind,2024-10-15,within an hour,100.0,100%,f,5,5,46.2119012,6.1278606,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",123.0,1,365,1,2,28,731,1.0,617.0,t,26,41,53,53,0,0,0,,,,,,,,t,4,0,4,0,
2588,2588,1267905281198328980,20241229042300,city scrape,Hotel Geneva By Fassbind,2024-10-15,within an hour,100.0,100%,f,5,5,46.2119012,6.1278606,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Hot water kettle"", ""Essentials"", ""Elevator"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Exercise equipment"", ""Iron"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Body soap"", ""Luggage dropoff allowed"", ""Safe"", ""Heating"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",179.0,1,365,1,2,28,731,1.0,647.6,t,18,34,35,36,0,0,0,,,,,,,,t,4,0,4,0,
