,Unnamed: 0,ID ANUNCIIO,ID SCRAPE,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,TIPO DE PROPIEDAD,TIPO DE CUARTO,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,AMENIDADES,PRECIO,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,TIENE DISPONIBILIDAD,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,RESERVA INSTANTANEA,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES
1128,1128,51857143,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.18925,6.11559,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage"", ""Oven"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",150.0,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,260,1,0,0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,t,101,92,7,0,0.03
1138,1138,52342854,20241229042300,previous scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.20403,6.16222,Entire condo,Entire home/apt,2,,1.0,,"[""Essentials"", ""Iron"", ""Cooking basics"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Hangers""]",,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,2,0,0,4.0,4.0,4.0,4.5,4.0,5.0,4.0,f,101,92,7,0,0.05
1139,1139,52452811,20241229042300,city scrape,Antonino,2018-06-01,within an hour,100.0,100%,f,1,1,46.21291,6.15089,Entire condo,Entire home/apt,2,2.0,1.0,2.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Wine glasses"", ""Outdoor furniture"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Private hot tub"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Free dryer \u2013 In unit"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Exercise equipment: yoga mat"", ""55 inch HDTV with premium cable"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Wifi"", ""Cleaning products"", ""Shampoo"", ""Cooking basics"", ""Hot water"", ""Courtyard view"", ""Bluetooth sound system"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",219.0,5,21,1,5,1125,1125,5.0,1125.0,t,16,28,49,264,20,6,0,4.95,4.95,4.8,5.0,5.0,4.95,4.7,f,1,1,0,0,0.59
1141,1141,52547573,20241229042300,city scrape,May,2011-10-09,within an hour,100.0,100%,f,4,6,46.18619,6.13632,Entire condo,Entire home/apt,2,1.5,1.0,1.0,"[""Hair dryer"", ""Conditioner"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Garden view"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Paid parking lot on premises"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Iron"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Park view"", ""Google Bluetooth sound system"", ""Courtyard view"", ""Body soap"", ""HDTV"", ""Outdoor dining area"", ""Paid street parking off premises"", ""Exercise equipment: yoga mat"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Stainless steel induction stove"", ""Free street parking"", ""Cleaning products"", ""Fast wifi \u2013 103 Mbps"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Blender"", ""Room-darkening shades""]",180.0,6,28,6,6,28,28,6.0,28.0,t,14,44,74,254,2,0,0,4.5,4.5,5.0,5.0,5.0,5.0,4.5,f,2,2,0,0,0.08
1143,1143,52609352,20241229042300,city scrape,Mélodie,2012-05-21,within an hour,100.0,100%,f,1,2,46.20692,6.11611,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Pets allowed"", ""Wifi"", ""Washer"", ""First aid kit"", ""Smoking allowed"", ""Kitchen""]",120.0,3,30,3,3,30,30,3.0,30.0,t,7,14,14,14,9,1,0,5.0,5.0,5.0,4.78,5.0,4.89,5.0,f,1,1,0,0,0.45
1146,1146,52618612,20241229042300,city scrape,Ahmed Allah,2021-08-29,within an hour,100.0,91%,f,1,1,46.21557,6.14719,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,"[""Hair dryer"", ""Bathtub"", ""Portable air conditioning"", ""Central heating"", ""Smoking allowed"", ""Dishes and silverware"", ""Kitchen"", ""Building staff"", ""Essentials"", ""Pets allowed"", ""Dedicated workspace"", ""Iron"", ""Coffee maker"", ""Body soap"", ""Refrigerator"", ""Cleaning products"", ""Cooking basics"", ""Wifi"", ""Self check-in"", ""49 inch HDTV""]",109.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,272,23,9,0,4.17,4.52,4.13,4.43,4.91,4.83,4.17,f,1,1,0,0,0.85
1150,1150,52871099,20241229042300,city scrape,Marc,2012-09-10,within an hour,98.0,91%,f,177,447,46.19455,6.16377,Entire condo,Entire home/apt,6,2.5,3.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Freezer"", ""Stove"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Iron"", ""Clothing storage"", ""Oven"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",290.0,2,365,2,2,365,365,2.0,365.0,t,0,0,0,242,0,0,0,,,,,,,,f,101,92,7,0,
1151,1151,52897491,20241229042300,city scrape,David,2013-12-03,within a few hours,100.0,26%,f,29,29,46.20033,6.1503,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Dedicated workspace"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Paid parking off premises"", ""Oven"", ""Refrigerator"", ""Microwave"", ""Crib"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",105.0,90,700,90,90,700,700,90.0,700.0,t,27,57,87,177,3,1,0,5.0,4.67,4.67,4.67,5.0,5.0,4.33,f,28,28,0,0,0.08
1153,1153,52927947,20241229042300,city scrape,Patricia,2013-11-17,within a few hours,100.0,98%,f,4,4,46.21114,6.14802,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Hair dryer"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""60 inch HDTV with premium cable, standard cable"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Barbecue utensils"", ""Laundromat nearby"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Free washer \u2013 In building"", ""Kitchen"", ""Private patio or balcony"", ""Keypad"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dining table"", ""Beach essentials"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Rice maker"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Plusieurs marques  body soap"", ""Iron"", ""Drying rack for clothing"", ""Window AC unit"", ""Stainless steel oven"", ""City skyline view"", ""Stainless steel electric stove"", ""Paid dryer \u2013 In building"", ""Table corner guards"", ""Paid street parking off premises"", ""Game console: PS3"", ""Free parking on premises"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Safe"", ""Pocket wifi"", ""Cleaning products"", ""Extra pillows and blankets"", ""Cleaning available during stay"", ""Mini fridge"", ""Paid parking on premises"", ""Single level home"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Sound system with aux"", ""Shampoo"", ""Wifi"", ""Coffee maker: espresso machine, Nespresso, pour-over coffee"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",134.0,1,1125,1,1,1125,1125,1.0,1125.0,t,21,51,81,251,118,23,3,4.76,4.76,4.69,4.77,4.81,4.79,4.66,f,1,1,0,0,3.06
1160,1160,53139567,20241229042300,city scrape,Miftari,2021-03-28,within an hour,100.0,100%,f,5,5,46.20979,6.14984,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""Long term stays allowed"", ""Lake access"", ""Stove"", ""Laundromat nearby"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Essentials"", ""Pets allowed"", ""Shower gel"", ""Coffee"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Children\u2019s dinnerware"", ""Body soap"", ""Refrigerator"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Mini fridge"", ""Gym nearby"", ""Lake view"", ""Hot water"", ""TV"", ""Bread maker"", ""Shampoo"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Self check-in"", ""Room-darkening shades""]",99.0,3,1125,2,3,1125,1125,3.0,1125.0,t,16,41,71,340,37,12,2,4.32,4.32,4.32,4.59,4.84,4.59,4.22,t,2,2,0,0,0.97
1163,1163,53215965,20241229042300,city scrape,Irina,2011-10-17,within an hour,100.0,87%,f,1,1,46.18634,6.13823,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Wine glasses"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Other electric stove"", ""Portable heater"", ""Essentials"", ""Paid parking garage on premises"", ""Bosch oven"", ""Baking sheet"", ""Elevator"", ""Window guards"", ""Quality brand body soap"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Hangers"", ""Iron"", ""Toaster"", ""Clothing storage: walk-in closet, wardrobe, and dresser"", ""Host greets you"", ""EV charger"", ""Refrigerator"", ""Microwave"", ""Cleaning products"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",130.0,2,14,2,2,14,14,2.0,14.0,t,28,58,86,357,18,7,0,4.89,4.89,4.94,5.0,5.0,4.89,4.44,f,1,1,0,0,0.63
1164,1164,53225875,20241229042300,city scrape,Noreddine,2021-07-01,within an hour,100.0,100%,f,1,1,46.19733,6.15698,Entire rental unit,Entire home/apt,8,3.0,4.0,5.0,"[""MIELLE refrigerator"", ""Hair dryer"", ""Hot water kettle"", ""Free residential garage on premises \u2013 2 spaces"", ""Freezer"", ""Books and reading material"", ""Standalone high chair - always at the listing"", ""Pack \u2019n play/Travel crib"", ""Wine glasses"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Pets allowed"", ""MIELLE oven"", ""Dining table"", ""Coffee"", ""MIELLE electric stove"", ""Dedicated workspace"", ""Ethernet connection"", ""Portable fans"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""HDTV with Apple TV, Netflix, premium cable"", ""City skyline view"", ""Toaster"", ""Paid parking lot on premises \u2013 2 spaces"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Crib"", ""Pocket wifi"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Bread maker"", ""Air conditioning"", ""Bay view"", ""Wifi"", ""Baby bath - always at the listing"", ""Room-darkening shades""]",719.0,2,365,2,2,1125,1125,2.0,1125.0,t,26,56,83,337,34,6,2,4.91,4.79,4.91,4.97,5.0,4.91,4.79,t,1,1,0,0,0.9
1170,1170,53309988,20241229042300,city scrape,Antonio,2021-11-12,within an hour,100.0,20%,f,1,1,46.20416,6.15678,Private room in rental unit,Private room,2,1.5,2.0,1.0,"[""Hair dryer"", ""Bathtub"", ""Freezer"", ""Portable air conditioning"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Smoking allowed"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Ceiling fan"", ""Bed linens"", ""Hangers"", ""Iron"", ""Coffee maker"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""Stainless steel oven"", ""Children\u2019s dinnerware"", ""Outdoor dining area"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Extra pillows and blankets"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Wifi"", ""Room-darkening shades""]",77.0,3,31,4,4,1125,1125,4.0,1125.0,t,30,60,90,180,14,4,1,5.0,4.86,4.93,5.0,5.0,5.0,4.93,f,1,0,1,0,0.37
1172,1172,53359598,20241229042300,city scrape,Vagram,2015-01-08,within an hour,100.0,33%,f,1,3,46.28491,6.164,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,"[""Kitchen"", ""TV"", ""Dedicated workspace"", ""Dishes and silverware"", ""Patio or balcony""]",50.0,14,60,14,14,60,60,14.0,60.0,t,11,30,60,60,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.08
1185,1185,53712007,20241229042300,city scrape,Philippe,2015-10-09,within a few hours,95.0,84%,f,51,59,46.21052,6.14668,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Paid parking garage off premises"", ""Hair dryer"", ""Long term stays allowed"", ""Bathtub"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""High chair"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Children\u2019s dinnerware"", ""Oven"", ""Refrigerator"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Shampoo"", ""Cleaning available during stay"", ""Cooking basics"", ""Hot water"", ""TV"", ""Courtyard view"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",130.0,2,1125,2,2,1125,1125,2.0,1125.0,t,27,48,78,168,79,26,1,4.75,4.8,4.71,4.94,4.8,4.8,4.61,f,32,30,2,0,2.17
1188,1188,53764986,20241229042300,city scrape,Dominique,2016-01-05,within a day,100.0,33%,f,2,3,46.18382,6.14218,Casa particular,Entire home/apt,4,1.0,2.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Washer"", ""First aid kit"", ""Indoor fireplace"", ""Smoking allowed"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Dedicated workspace"", ""Hangers"", ""Iron"", ""Host greets you"", ""Luggage dropoff allowed"", ""Paid parking on premises"", ""Dryer"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi""]",187.0,5,28,5,5,28,28,5.0,28.0,t,3,29,59,149,12,0,0,4.67,4.42,4.5,4.83,4.5,4.75,4.5,f,2,2,0,0,0.43
1192,1192,53995282,20241229042300,city scrape,Miftari,2021-03-28,within an hour,100.0,100%,f,5,5,46.20609,6.15669,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Iron"", ""Pets allowed"", ""Long term stays allowed"", ""Paid parking on premises"", ""Self check-in"", ""Dryer"", ""Lockbox"", ""Washer"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Smoking allowed"", ""Kitchen"", ""Hangers"", ""Free parking on premises""]",131.0,4,365,2,4,1125,1125,4.0,1125.0,t,30,49,69,276,12,1,0,4.33,4.5,4.25,4.75,4.58,4.92,4.42,t,2,2,0,0,0.34
1197,1197,54134848,20241229042300,city scrape,Umur,2014-07-13,within a few hours,100.0,55%,f,1,4,46.20479,6.12655,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,"[""Hair dryer"", ""Movie theater"", ""Washer"", ""Outdoor furniture"", ""BBQ grill"", ""First aid kit"", ""Dishes and silverware"", ""Private patio or balcony"", ""Kitchen"", ""Keypad"", ""Pets allowed"", ""Iron"", ""Coffee maker"", ""Smoke alarm"", ""Outdoor dining area"", ""Refrigerator"", ""Board games"", ""Heating"", ""Paid parking on premises"", ""Dryer"", ""TV"", ""Game console"", ""Wifi"", ""Self check-in""]",176.0,2,365,2,2,365,365,2.0,365.0,t,19,46,76,347,17,7,0,4.88,4.88,4.53,4.94,4.94,4.82,4.59,f,1,1,0,0,0.79
1200,1200,54205123,20241229042300,city scrape,David,2013-12-03,within a few hours,100.0,26%,f,29,29,46.20149,6.12769,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Washer"", ""Outdoor furniture"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Private patio or balcony"", ""Essentials"", ""Pets allowed"", ""Dining table"", ""Ethernet connection"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Oven"", ""Paid street parking off premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",72.0,90,365,90,90,365,365,90.0,365.0,t,30,60,90,365,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,f,28,28,0,0,0.06
1202,1202,54269560,20241229042300,city scrape,Tim,2016-07-22,within an hour,100.0,100%,f,1,1,46.20947,6.13421,Entire vacation home,Entire home/apt,2,1.0,0.0,1.0,"[""Refrigerator"", ""Essentials"", ""Coffee maker"", ""Long term stays allowed"", ""Shower gel"", ""Private patio or balcony"", ""Backyard"", ""Bathtub"", ""Hot water"", ""42 inch HDTV with Fire TV, premium cable"", ""Shampoo"", ""Wifi"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Bed linens"", ""Hangers""]",76.0,12,1125,12,12,1125,1125,12.0,1125.0,t,29,59,89,89,59,6,0,4.53,4.68,4.58,4.69,4.76,4.76,4.42,t,1,1,0,0,1.67
1203,1203,54301093,20241229042300,city scrape,Souad,2015-08-12,within an hour,100.0,100%,f,1,1,46.19331,6.14446,Entire rental unit,Entire home/apt,3,0.0,2.0,2.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Portable air conditioning"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""Wine glasses"", ""Carbon monoxide alarm"", ""First aid kit"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Babysitter recommendations"", ""Free washer \u2013 In unit"", ""Essentials"", ""Siemens stainless steel electric stove"", ""Garden view"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Dining table"", ""HDTV with premium cable, Netflix, Amazon Prime Video"", ""Coffee"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Ethernet connection"", ""Rice maker"", ""Bed linens"", ""Private backyard \u2013 Not fully fenced"", ""Iron"", ""Coffee maker"", ""Window AC unit"", ""Stainless steel oven"", ""Clothing storage"", ""City skyline view"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Courtyard view"", ""Toaster"", ""Body soap"", ""Free driveway parking on premises \u2013 3 spaces"", ""Fire extinguisher"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Wifi"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Cooking basics"", ""Hot water"", ""Bread maker"", ""Shampoo"", ""Bluetooth sound system"", ""Blender"", ""Paid parking lot on premises \u2013 3 spaces"", ""Room-darkening shades""]",166.0,2,1125,2,2,1125,1125,2.0,1125.0,t,16,44,70,340,108,45,3,4.83,4.86,4.94,4.89,4.95,4.77,4.67,t,1,1,0,0,3.19
1215,1215,552866786923926590,20241229042300,city scrape,Nassira,2018-06-22,within a day,100.0,41%,f,3,6,46.20939,6.13352,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"[""Refrigerator"", ""Paid parking on premises"", ""Noise decibel monitors on property"", ""Washer"", ""TV"", ""Wifi"", ""Kitchen""]",208.0,2,365,2,2,365,365,2.0,365.0,t,5,12,42,42,6,0,0,4.17,4.17,3.83,4.17,4.33,4.33,4.0,f,1,1,0,0,0.17
1222,1222,555804581853414753,20241229042300,city scrape,Jenny,2018-12-05,within an hour,100.0,100%,f,2,2,46.21138,6.14446,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Stove"", ""Washer"", ""Wine glasses"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Coffee maker"", ""Clothing storage"", ""Body soap"", ""Refrigerator"", ""Shared beach access"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Single level home"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",104.0,2,365,2,2,365,365,2.0,365.0,t,27,31,31,31,110,19,3,4.47,4.48,4.85,4.48,4.54,4.35,4.27,t,2,2,0,0,3.14
1224,1224,558490249735905328,20241229042300,previous scrape,Valentino,2018-01-06,within a few hours,100.0,55%,f,35,35,46.21152,6.14306,Room in hotel,Private room,1,,1.0,,"[""Hair dryer"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Building staff"", ""Essentials"", ""Elevator"", ""Pets allowed"", ""Shower gel"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Hangers"", ""Iron"", ""Paid parking off premises"", ""Smoke alarm"", ""Safe"", ""Crib"", ""Heating"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Self check-in""]",,1,365,1,1,365,365,1.0,365.0,t,19,49,79,323,11,3,0,4.91,5.0,4.82,5.0,4.91,4.91,4.82,f,35,10,25,0,0.38
1228,1228,564525101253850751,20241229042300,city scrape,Mélyna,2021-10-17,within an hour,100.0,100%,f,2,2,46.19482,6.14255,Private room in rental unit,Private room,1,1.0,1.0,1.0,"[""Heating"", ""Paid parking on premises"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen""]",81.0,5,365,10,14,365,365,13.6,365.0,t,28,33,33,33,10,0,0,4.9,4.8,4.7,4.9,5.0,4.8,5.0,t,1,0,1,0,0.29
1230,1230,568025985281789163,20241229042300,city scrape,Alessia,2012-12-06,within a day,100.0,0%,f,3,5,46.20289,6.0958,Entire condo,Entire home/apt,4,1.0,1.0,3.0,"[""Refrigerator"", ""Hair dryer"", ""Smoking allowed"", ""Iron"", ""Garden view"", ""Pets allowed"", ""Heating"", ""Private patio or balcony"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Dishes and silverware"", ""Kitchen""]",80.0,14,365,14,14,365,365,14.0,365.0,t,23,53,83,358,0,0,0,,,,,,,,f,3,3,0,0,
1236,1236,575026973630209781,20241229042300,city scrape,Ramona,2016-11-09,within a few hours,100.0,60%,f,7,8,46.18633,6.13818,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Freezer"", ""Washer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Pets allowed"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Body soap"", ""Paid street parking off premises"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Cleaning products"", ""Extra pillows and blankets"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""TV"", ""Bread maker"", ""Cleaning available during stay"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",110.0,7,1125,7,7,1125,1125,7.0,1125.0,t,0,0,0,89,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,7,7,0,0,0.03
